2.694801067751366463e-02,7.550527520020337835e-02,1.625778568704715765e-01,2.748188636074742619e-01,1.718571246981060174e-01,1.142748188636074774e-01,6.749713995169696890e-02,5.186220922842252334e-02,2.453285877717045760e-02,1.893987542900724477e-02,5.465870090250413323e-03,4.957417058599211841e-03,3.813397737384008942e-04,2.542265158256006323e-04,1.271132579128003161e-04
5.789948270134307601e-02,1.346874851691898800e-01,2.949551516302026388e-01,1.760713777229367394e-01,9.890370651606472663e-02,8.366949836267856266e-02,5.732997959280528022e-02,3.549902709885624508e-02,2.795311091073038670e-02,1.741730340278107442e-02,8.874756774714061269e-03,3.796687390252005169e-03,1.945802287504152595e-03,5.220445161596506565e-04,4.745859237815006461e-04
5.888140467721183352e-02,1.224173162794217756e-01,1.683190796942405087e-01,2.146370998259290175e-01,1.342238704306364938e-01,1.021342617119503499e-01,7.678044350261106765e-02,5.051842882010141450e-02,3.644138348596079324e-02,1.782335578596836584e-02,1.101188223719064621e-02,3.292212215242564313e-03,2.573223340649360633e-03,7.568303943086354419e-04,1.892075985771588605e-04
8.460722806397455442e-02,2.137050455067597554e-01,2.354422550145798265e-01,1.722629672174604554e-01,9.043916232217018292e-02,7.082265618096668380e-02,5.257577096403640710e-02,3.194309445966245220e-02,2.447645135636652980e-02,1.232658831845895482e-02,6.273747459574091981e-03,2.783423168684280233e-03,1.634708845100291521e-03,5.301758416541486364e-04,1.767252805513828788e-04
7.197177577420618699e-02,2.326930615444923467e-01,2.361426891415131235e-01,1.810270482163857386e-01,9.219913759310074952e-02,6.656213249705997259e-02,5.033320266562132245e-02,3.057624460995687909e-02,2.007056056448451586e-02,9.564876519012152634e-03,4.312034496275970151e-03,2.430419443355546789e-03,1.332810662485299936e-03,5.488043904351235349e-04,2.352018816150529203e-04
7.748309932397295929e-02,2.428497139885595346e-01,2.339053562142485720e-01,1.722308892355694232e-01,9.183567342693707558e-02,6.458658346333853717e-02,5.137805512220489090e-02,2.860114404576183031e-02,1.924076963078523092e-02,8.008320332813312695e-03,5.408216328653145909e-03,2.288091523660946546e-03,1.560062402496099898e-03,4.160166406656266250e-04,2.080083203328133125e-04
7.401619548231283541e-02,2.352606904389828169e-01,2.237533740588151798e-01,1.788606336127290808e-01,8.822275891461855979e-02,5.384287540843869790e-02,5.228015343088506656e-02,3.125443955107259225e-02,3.324335843159539894e-02,1.378036652933655425e-02,8.097741156414263800e-03,3.977837761045602966e-03,3.125443955107259659e-03,0.000000000000000000e+00,2.841312686461144898e-04
6.572769953051643688e-02,2.309412027721886862e-01,2.159624413145539990e-01,1.860049183992845967e-01,8.718980549966465210e-02,7.757657053431701866e-02,5.141962888441761748e-02,3.219315895372233671e-02,2.302705119606528184e-02,1.341381623071763972e-02,9.389671361502347630e-03,3.129890453834115877e-03,3.353454057679409930e-03,2.235636038452939989e-04,4.471272076905879979e-04
7.651796778190830817e-02,2.428748451053283630e-01,2.156133828996282531e-01,1.725526641883519119e-01,8.859975216852540580e-02,6.939281288723668506e-02,4.677819083023544017e-02,4.027261462205700138e-02,2.261462205700123795e-02,1.177199504337050721e-02,5.266418835192069291e-03,3.407682775712515474e-03,2.788104089219330724e-03,6.195786864931846416e-04,9.293680297397769081e-04
7.678983833718244778e-02,2.297921478060046263e-01,2.066974595842956119e-01,1.836027713625865976e-01,9.757505773672055238e-02,6.351039260969977562e-02,5.715935334872979112e-02,2.713625866050808216e-02,2.078521939953810460e-02,1.963048498845265666e-02,6.351039260969976695e-03,6.351039260969976695e-03,2.309468822170900656e-03,1.154734411085450328e-03,1.154734411085450328e-03
6.519337016574586197e-02,2.309392265193370153e-01,1.823204419889502825e-01,1.779005524861878573e-01,1.259668508287292710e-01,7.292817679558011301e-02,6.187845303867403612e-02,2.541436464088397962e-02,2.209944751381215378e-02,1.767955801104972510e-02,7.734806629834254516e-03,6.629834254143646480e-03,3.314917127071823240e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.037783375314861672e-02,2.795969773299747940e-01,1.788413098236775745e-01,1.360201511335012714e-01,9.571788413098236692e-02,6.801007556675063570e-02,6.045340050377833591e-02,4.282115869017632387e-02,3.778337531486146428e-02,3.778337531486146428e-02,0.000000000000000000e+00,7.556675062972291988e-03,5.037783375314861326e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.898305084745762594e-02,1.864406779661016977e-01,2.076271186440677985e-01,1.355932203389830504e-01,1.483050847457627053e-01,9.745762711864407180e-02,5.084745762711864736e-02,4.237288135593220151e-02,1.271186440677966184e-02,1.694915254237288130e-02,4.237288135593220324e-03,8.474576271186440649e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.918032786885245811e-02,2.950819672131147486e-01,1.639344262295081844e-01,1.639344262295081844e-01,1.311475409836065642e-01,3.278688524590164105e-02,3.278688524590164105e-02,4.918032786885245811e-02,6.557377049180328210e-02,1.639344262295082053e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.823529411764706454e-02,3.235294117647058987e-01,1.470588235294117696e-01,8.823529411764706454e-02,1.470588235294117696e-01,8.823529411764706454e-02,5.882352941176470507e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176470507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
