2.466843501326259902e-01,5.039787798408488367e-02,1.140583554376657788e-01,1.485411140583554335e-01,9.549071618037134612e-02,9.814323607427055673e-02,7.957559681697612408e-02,7.161803713527852000e-02,3.978779840848806204e-02,2.122015915119363286e-02,2.387267904509283653e-02,7.957559681697612755e-03,2.652519893899204107e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.369332234130255538e-02,6.183017312448475106e-02,3.140972794723825290e-01,1.508656224237427956e-01,8.821104699093157420e-02,8.161582852431986668e-02,1.079967023907666968e-01,2.802967848309975349e-02,5.441055234954658010e-02,5.028854080791426290e-02,9.068425391591096105e-03,5.770816158285243212e-03,0.000000000000000000e+00,1.648804616652926663e-03,2.473206924979389886e-03
2.568922305764410885e-02,8.771929824561403022e-02,1.666666666666666574e-01,1.817042606516290626e-01,1.315789473684210453e-01,1.115288220551378384e-01,1.303258145363408449e-01,5.764411027568921986e-02,4.949874686716791705e-02,3.696741854636591273e-02,9.398496240601503238e-03,8.145363408521302806e-03,1.253132832080200432e-03,1.879699248120300648e-03,0.000000000000000000e+00
4.739776951672862448e-02,1.886617100371747180e-01,2.713754646840148554e-01,1.263940520446096560e-01,8.828996282527881712e-02,7.992565055762081150e-02,7.992565055762081150e-02,2.323420074349442227e-02,5.576208178438661622e-02,2.044609665427509285e-02,3.717472118959107633e-03,7.434944237918215265e-03,4.646840148698884974e-03,2.788104089219330724e-03,0.000000000000000000e+00
3.636363636363636187e-02,2.757575757575757569e-01,2.242424242424242431e-01,1.303030303030303094e-01,7.575757575757575968e-02,5.151515151515151381e-02,8.939393939393940058e-02,3.636363636363636187e-02,3.636363636363636187e-02,1.818181818181818094e-02,7.575757575757575968e-03,1.212121212121212120e-02,6.060606060606060601e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.168831168831168804e-02,2.840909090909091161e-01,1.964285714285714246e-01,1.379870129870129913e-01,5.844155844155844021e-02,9.415584415584415945e-02,5.844155844155844021e-02,2.435064935064935182e-02,4.220779220779220797e-02,1.785714285714285615e-02,1.461038961038961005e-02,4.870129870129870017e-03,3.246753246753246967e-03,1.623376623376623484e-03,0.000000000000000000e+00
4.956268221574344074e-02,1.618075801749271070e-01,1.924198250728862969e-01,1.122448979591836732e-01,5.685131195335276638e-02,8.017492711370262370e-02,6.705539358600583200e-02,3.498542274052478251e-02,1.880466472303206904e-01,3.644314868804664903e-02,1.311953352769679344e-02,4.373177842565597814e-03,2.915451895043731732e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.787456445993031356e-02,2.334494773519163735e-01,2.020905923344947785e-01,1.637630662020905792e-01,5.574912891986062713e-02,9.059233449477352429e-02,1.149825783972125426e-01,1.393728222996515678e-02,3.484320557491289022e-02,2.787456445993031356e-02,1.045296167247386845e-02,1.393728222996515678e-02,1.045296167247386845e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.751131221719456788e-02,3.076923076923077094e-01,2.013574660633484226e-01,1.221719457013574622e-01,6.334841628959275717e-02,6.334841628959275717e-02,6.561085972850679016e-02,6.561085972850679016e-02,3.393665158371040463e-02,2.488687782805429696e-02,4.524886877828054703e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.347826086956521618e-02,2.434782608695652273e-01,1.869565217391304379e-01,1.739130434782608647e-01,1.434782608695652217e-01,3.478260869565217434e-02,6.086956521739130682e-02,1.739130434782608717e-02,3.913043478260869873e-02,3.478260869565217434e-02,0.000000000000000000e+00,1.739130434782608717e-02,0.000000000000000000e+00,4.347826086956521792e-03,0.000000000000000000e+00
2.941176470588235253e-02,2.794117647058823595e-01,1.470588235294117696e-01,1.470588235294117696e-01,1.176470588235294101e-01,1.470588235294117627e-02,7.352941176470588480e-02,4.411764705882353227e-02,7.352941176470588480e-02,1.470588235294117627e-02,1.470588235294117627e-02,2.941176470588235253e-02,1.470588235294117627e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.571428571428571230e-02,2.500000000000000000e-01,2.142857142857142738e-01,1.428571428571428492e-01,0.000000000000000000e+00,5.357142857142856845e-02,1.071428571428571369e-01,8.928571428571428770e-02,3.571428571428571230e-02,5.357142857142856845e-02,0.000000000000000000e+00,1.785714285714285615e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.500000000000000111e-01,5.000000000000000278e-02,1.499999999999999944e-01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000278e-02,5.000000000000000278e-02,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
