3.461091753774680341e-02,6.364692218350755104e-02,1.828106852497096424e-01,2.411149825783972245e-01,1.760743321718931387e-01,1.177700348432055705e-01,7.735191637630661754e-02,4.668989547038327609e-02,3.019744483159117476e-02,1.486643437862950057e-02,7.200929152148664338e-03,6.039488966318234606e-03,6.968641114982578391e-04,0.000000000000000000e+00,9.291521486643437855e-04
4.718959731543623942e-02,1.241610738255033569e-01,3.109619686800894622e-01,1.956795302013422944e-01,1.058445190156599575e-01,6.984060402684563740e-02,6.061241610738254959e-02,3.250838926174496463e-02,2.293064876957494336e-02,1.482102908277404922e-02,8.668903803131991839e-03,3.495525727069351100e-03,1.747762863534675550e-03,7.690156599552572811e-04,7.690156599552572811e-04
4.556729444189250994e-02,1.129076711070280264e-01,2.008268259072117645e-01,2.183739090491502166e-01,1.281120808451998161e-01,9.049150206706477184e-02,8.516306844281121280e-02,5.084979329352319610e-02,3.394579696830500593e-02,1.763895268718419784e-02,8.084519981626091256e-03,4.639412034910426856e-03,1.929260450160771639e-03,6.430868167202572492e-04,8.268259072117592739e-04
6.740010880735054777e-02,2.034092969836184539e-01,2.700840234540288765e-01,1.876322311551713584e-01,8.680408632049810280e-02,6.123435894335972629e-02,4.872151363114308326e-02,2.865260230913377337e-02,2.278909508553466842e-02,1.239194825605996475e-02,5.742610167442423197e-03,2.720183763525358105e-03,1.329867617723508397e-03,4.835882246267303214e-04,6.044852807834128882e-04
4.510599909788001738e-02,2.257555254848895021e-01,2.822507893549842106e-01,1.824537663509246677e-01,9.032476319350474236e-02,5.897609382047812321e-02,4.691023906179522113e-02,2.514659449706811017e-02,2.018493459630130854e-02,1.048714479025710487e-02,6.540369869192602312e-03,2.593594948128101051e-03,2.255299954894000782e-03,4.510599909788001781e-04,5.638249887235001956e-04
5.749623934481029597e-02,2.293163964566271029e-01,2.801270265752967004e-01,1.793414674912251483e-01,8.390439578806618837e-02,5.365201403977937211e-02,4.847066688952030716e-02,2.757813805783052019e-02,2.089252883168978697e-02,9.359852916597024078e-03,5.849908072873140699e-03,1.504262075881664801e-03,1.671402306535183088e-03,3.342804613070366284e-04,5.014206919605548613e-04
6.104094910065059609e-02,2.361270570225794119e-01,2.751626482969766752e-01,1.641791044776119424e-01,7.156525066972828364e-02,4.630692690394182937e-02,5.300420972062763053e-02,3.138155376961346971e-02,3.673938002296211341e-02,1.301186375813241473e-02,6.314580941446612701e-03,2.678913126674320553e-03,1.722158438576348958e-03,0.000000000000000000e+00,7.654037504783773628e-04
3.920922570016474595e-02,2.289950576606260280e-01,2.741350906095552098e-01,1.746293245469522359e-01,9.192751235584843694e-02,5.370675453047776132e-02,5.304777594728171675e-02,2.965403624382207531e-02,2.141680395387150077e-02,1.647446457990115257e-02,6.589785831960461374e-03,1.976935749588138499e-03,4.612850082372323308e-03,1.317957166392092188e-03,2.306425041186161654e-03
4.450378282153982790e-02,2.367601246105918988e-01,2.714730752113929668e-01,1.637739207832665800e-01,8.989764129951045846e-02,5.963506898086337604e-02,5.028927458834001052e-02,3.560302625723186370e-02,2.047174009790832250e-02,1.424121050289274548e-02,5.785491766800178286e-03,4.005340453938585100e-03,1.335113484646194889e-03,1.780151312861593185e-03,4.450378282153982963e-04
4.455445544554455239e-02,2.524752475247524774e-01,2.590759075907591025e-01,1.716171617161716123e-01,9.158415841584158223e-02,4.702970297029702984e-02,4.290429042904290308e-02,2.722772277227722762e-02,2.640264026402640296e-02,1.732673267326732824e-02,7.425742574257425399e-03,5.775577557755775214e-03,4.125412541254125029e-03,2.475247524752475278e-03,0.000000000000000000e+00
3.488372093023255766e-02,2.292358803986710991e-01,3.089700996677741118e-01,1.644518272425249117e-01,7.641196013289036637e-02,3.654485049833887389e-02,4.983388704318936907e-02,3.654485049833887389e-02,3.156146179401993213e-02,1.827242524916943694e-02,6.644518272425249325e-03,3.322259136212624663e-03,3.322259136212624663e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.716216216216216423e-02,2.668918918918918859e-01,2.736486486486486291e-01,1.452702702702702575e-01,1.013513513513513570e-01,4.391891891891892136e-02,3.716216216216216423e-02,1.351351351351351426e-02,2.364864864864864996e-02,3.378378378378378566e-02,1.013513513513513570e-02,6.756756756756757132e-03,3.378378378378378566e-03,0.000000000000000000e+00,3.378378378378378566e-03
1.273885350318471402e-02,2.547770700636942665e-01,2.420382165605095559e-01,1.910828025477707137e-01,8.280254777070063243e-02,6.369426751592356661e-02,5.095541401273885607e-02,3.821656050955413858e-02,3.821656050955413858e-02,1.910828025477706929e-02,6.369426751592357008e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,3.599999999999999867e-01,1.000000000000000056e-01,1.400000000000000133e-01,1.400000000000000133e-01,8.000000000000000167e-02,1.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.687500000000000000e-02,2.343750000000000000e-01,2.031250000000000000e-01,2.187500000000000000e-01,9.375000000000000000e-02,7.812500000000000000e-02,3.125000000000000000e-02,1.562500000000000000e-02,1.562500000000000000e-02,4.687500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00
